ID,Age,Salary,Experience,Department,City,Gender,Rating,Bonus,Performance,Join_Year,Active
5474,55,75598,20,Marketing,Mumbai,Female,2.7,17712,High,2013,Yes
5475,32,36040,27,Sales,Bangalore,Male,2.4,2023,Low,2002,Yes
5476,63,89806,37,Marketing,Delhi,Male,1.3,9955,Medium,2012,No
5477,32,33286,32,Sales,Bangalore,Male,5.0,17416,High,2007,No
5478,63,89139,10,Marketing,Pune,Male,4.8,15455,High,2022,Yes
5479,42,75916,0,HR,Pune,Female,1.5,4168,Low,2000,No
5480,38,37600,32,Sales,Pune,Male,2.3,1385,High,2022,No
5481,41,22291,2,Marketing,Bangalore,Female,2.6,7756,High,2001,Yes
5482,22,33123,25,IT,Chennai,Male,2.2,3589,High,2001,No
5483,23,23811,14,IT,Bangalore,Female,4.7,9271,High,2008,Yes
5484,60,98883,13,Sales,Bangalore,Male,3.9,1393,Low,2000,No
5485,61,51276,22,Sales,Bangalore,Female,4.8,1666,Medium,2010,Yes
5486,64,74145,7,Finance,Bangalore,Male,4.5,15209,Medium,2006,Yes
5487,40,66619,35,Marketing,Pune,Male,4.0,14661,High,2020,Yes
5488,21,101049,19,Sales,Mumbai,Male,3.8,8978,Low,2005,Yes
5489,44,90678,5,IT,Bangalore,Male,4.5,19642,High,2016,Yes
5490,35,108782,32,IT,Bangalore,Female,3.7,8266,High,2005,Yes
5491,38,111043,27,IT,Mumbai,Male,1.8,19698,High,2015,Yes
5492,45,46714,37,Marketing,Bangalore,Male,3.6,15973,High,2000,No
5493,52,75685,29,HR,Mumbai,Male,3.1,1031,Medium,2003,No
5494,39,32194,16,Sales,Pune,Male,4.9,18404,High,2017,No
5495,57,93062,8,HR,Chennai,Female,3.0,15288,High,2001,Yes
5496,40,84037,27,Marketing,Bangalore,Male,1.2,15108,High,2000,No
5497,20,39362,6,Sales,Chennai,Female,2.1,5563,Medium,2006,No
5498,57,74499,27,Finance,Bangalore,Male,4.7,1291,Low,2015,Yes
5499,27,66281,16,Sales,Delhi,Male,4.8,8598,Low,2012,No
5500,42,82813,39,Sales,Delhi,Female,3.9,9791,Low,2017,No
5501,25,64852,4,Sales,Pune,Male,1.2,1170,Low,2006,Yes
5502,28,67836,4,Sales,Chennai,Male,1.1,7511,Low,2017,No
5503,22,24595,13,Sales,Chennai,Male,2.9,15403,High,2006,No
5504,62,115930,5,Marketing,Mumbai,Male,5.0,3930,High,2003,Yes
5505,54,35402,6,Sales,Mumbai,Male,4.5,3939,Low,2016,No
5506,62,85283,16,Marketing,Bangalore,Female,4.7,11109,Medium,2018,Yes
5507,55,112676,8,Sales,Mumbai,Male,3.5,17495,High,2004,No
5508,46,108131,30,Sales,Mumbai,Male,4.4,15080,Low,2006,Yes
5509,22,62723,21,Marketing,Chennai,Male,2.3,17738,Medium,2022,Yes
5510,26,71322,8,Sales,Delhi,Female,1.1,4642,Low,2005,Yes
5511,19,66764,15,IT,Chennai,Female,4.7,19693,Medium,2004,Yes
5512,18,44911,35,Sales,Mumbai,Female,1.9,17101,Low,2012,No
5513,57,111288,33,Finance,Bangalore,Male,3.9,10554,High,2011,No
5514,47,39405,12,Marketing,Delhi,Male,3.6,16779,Low,2004,Yes
5515,28,78122,18,Sales,Mumbai,Male,1.6,6020,Low,2003,Yes
5516,45,109756,11,Sales,Mumbai,Male,1.8,14224,Low,2007,No
5517,61,119489,35,Marketing,Bangalore,Male,2.3,11623,Low,2014,No
5518,29,23447,9,HR,Bangalore,Female,4.0,5424,Low,2022,No
5519,56,73143,15,IT,Mumbai,Male,1.2,3919,Medium,2010,No
5520,43,82906,27,IT,Mumbai,Female,2.6,14052,High,2004,No
5521,30,30662,18,Sales,Chennai,Female,3.7,9964,High,2010,No
5522,25,83001,39,Marketing,Pune,Female,1.7,3064,High,2009,Yes
5523,45,78282,5,Finance,Bangalore,Male,1.5,9026,Medium,2001,No
5524,47,24899,3,Sales,Bangalore,Male,2.6,7225,Low,2019,No
5525,26,48582,29,IT,Chennai,Female,2.1,7249,High,2021,Yes
5526,56,87471,38,Sales,Delhi,Female,3.6,2683,Medium,2007,No
5527,48,62213,30,Marketing,Delhi,Female,4.9,17530,Low,2020,Yes
5528,38,95871,26,Finance,Delhi,Female,1.0,4079,High,2019,Yes
5529,64,103205,20,HR,Bangalore,Female,4.6,15609,Medium,2021,No
5530,51,94081,36,Finance,Pune,Male,2.7,4876,Medium,2003,No
5531,48,103805,8,Sales,Pune,Female,3.7,12948,High,2021,Yes
5532,42,57830,34,IT,Chennai,Female,4.4,3558,Low,2015,Yes
5533,29,27066,20,Marketing,Delhi,Male,3.3,17366,Medium,2013,Yes
5534,18,30712,16,Sales,Delhi,Female,1.4,9926,Medium,2002,No
5535,39,101527,23,HR,Mumbai,Female,1.6,16873,Low,2007,Yes
5536,57,85365,30,Marketing,Chennai,Female,4.2,9078,Medium,2003,Yes
5537,54,107185,5,Marketing,Chennai,Female,1.9,9762,Low,2006,No
5538,64,119851,34,Marketing,Bangalore,Male,3.3,8529,High,2023,No
5539,18,50806,36,Sales,Bangalore,Male,2.7,12484,Low,2008,No
5540,18,32210,12,HR,Chennai,Female,2.2,10939,Medium,2001,No
5541,59,56972,24,Sales,Pune,Female,4.1,18803,Low,2002,Yes
5542,59,54136,31,Marketing,Chennai,Female,3.9,16544,Low,2008,No
5543,38,64297,0,Marketing,Pune,Female,3.6,18232,Low,2022,No
5544,32,35945,34,IT,Bangalore,Male,2.5,7930,Low,2006,No
5545,34,115201,18,Finance,Chennai,Male,1.9,14560,Medium,2019,Yes
5546,39,62477,11,Sales,Pune,Male,3.1,11225,High,2014,No
5547,55,99180,39,HR,Mumbai,Female,4.3,16987,High,2016,No
5548,52,90453,39,Marketing,Mumbai,Male,3.3,8604,Low,2011,Yes
5549,62,105404,19,Sales,Chennai,Female,4.9,6801,High,2023,Yes
5550,33,97413,32,Finance,Delhi,Female,1.1,10587,Medium,2003,Yes
5551,25,33224,28,Sales,Chennai,Male,5.0,10539,Medium,2016,Yes
5552,64,23052,15,Finance,Bangalore,Female,3.8,9899,High,2008,Yes
5553,34,47272,13,Sales,Bangalore,Male,4.3,10046,High,2020,Yes
5554,34,61150,6,IT,Mumbai,Male,2.3,19467,Medium,2005,No
5555,43,116204,5,Sales,Pune,Female,3.0,8626,Low,2017,Yes
5556,30,37316,20,IT,Mumbai,Male,4.2,10822,Low,2020,Yes
5557,34,73389,35,Finance,Pune,Female,4.0,12438,Medium,2016,Yes
5558,55,83332,21,Marketing,Chennai,Female,2.3,8103,High,2002,No
5559,34,27240,39,Marketing,Delhi,Male,2.3,3949,High,2016,Yes
5560,31,117095,18,Sales,Bangalore,Male,3.7,4511,High,2016,No
5561,62,88774,24,HR,Chennai,Male,4.7,18535,High,2021,Yes
5562,23,63175,2,Sales,Mumbai,Male,2.8,16093,High,2012,Yes
5563,52,20565,35,IT,Chennai,Male,2.4,12661,High,2023,Yes
5564,63,107298,33,IT,Delhi,Female,4.6,17661,High,2014,Yes
5565,31,91094,10,Finance,Pune,Female,3.7,9522,High,2020,Yes
5566,64,36375,26,Sales,Delhi,Male,2.6,7503,Low,2011,Yes
5567,25,45710,1,Finance,Mumbai,Male,1.2,8731,Low,2013,Yes
5568,32,69895,5,HR,Delhi,Male,3.9,1870,High,2014,No
5569,44,96639,1,Marketing,Bangalore,Female,2.4,7245,High,2013,Yes
5570,30,35174,16,Marketing,Delhi,Female,1.3,9568,Low,2003,Yes
5571,48,107329,39,Sales,Chennai,Female,3.4,12013,Medium,2015,No
5572,52,47597,13,Finance,Pune,Male,2.3,5093,Low,2007,Yes
5573,23,94289,9,Finance,Bangalore,Female,2.4,10013,High,2021,Yes
5574,22,58397,32,HR,Bangalore,Male,2.9,19247,Low,2010,Yes
5575,39,91854,11,Finance,Bangalore,Male,3.9,6978,High,2020,Yes
5576,40,53069,31,IT,Mumbai,Male,2.1,16703,Low,2004,No
5577,42,105687,23,IT,Mumbai,Female,1.3,7495,Low,2002,Yes
5578,51,60274,13,IT,Chennai,Female,2.7,16762,Low,2019,No
5579,43,94237,4,Sales,Pune,Male,1.2,14666,High,2009,No
5580,64,92498,4,IT,Delhi,Male,3.8,4753,Medium,2004,Yes
5581,22,58197,31,IT,Chennai,Male,4.8,17178,High,2008,Yes
5582,43,68634,32,Marketing,Mumbai,Female,3.6,10425,Medium,2002,No
5583,37,50041,3,Sales,Chennai,Female,2.1,19453,Medium,2004,No
5584,23,27248,29,IT,Pune,Male,1.7,2184,Medium,2015,Yes
5585,23,105365,16,HR,Chennai,Male,1.9,19790,Medium,2012,No
5586,35,22203,2,IT,Bangalore,Male,1.9,16713,Medium,2010,Yes
5587,21,71986,12,Sales,Delhi,Male,2.3,2878,Medium,2016,Yes
5588,34,45370,35,Finance,Mumbai,Female,1.4,1829,High,2020,No
5589,31,55247,17,Marketing,Mumbai,Female,4.6,15204,High,2003,Yes
5590,31,95922,22,Marketing,Pune,Female,4.5,13301,Low,2016,Yes
5591,30,20434,34,Sales,Pune,Male,3.5,1047,Medium,2000,No
5592,24,82982,32,IT,Pune,Female,1.2,4575,High,2022,Yes
5593,61,85180,35,HR,Mumbai,Female,4.2,19118,High,2005,No
5594,32,54474,16,IT,Bangalore,Female,1.2,10313,High,2000,Yes
5595,36,44644,38,IT,Delhi,Male,1.4,6384,High,2019,Yes
5596,60,58493,33,HR,Pune,Female,2.3,14558,Low,2006,No
5597,64,103824,11,Marketing,Mumbai,Female,2.7,10911,High,2010,No
5598,61,23959,4,IT,Bangalore,Male,2.4,7926,Low,2021,No
5599,52,67289,39,Finance,Pune,Male,1.7,15966,Medium,2009,No
5600,34,31143,26,Finance,Pune,Male,1.4,9926,Low,2017,No
5601,52,59593,39,Sales,Delhi,Male,4.4,17015,High,2009,No
5602,36,59115,12,Sales,Delhi,Female,2.5,19290,Medium,2018,No
5603,37,42540,25,HR,Chennai,Male,1.9,2262,Low,2001,Yes
5604,53,55481,13,HR,Pune,Female,2.9,17941,Low,2000,Yes
5605,52,115505,31,Sales,Chennai,Male,1.1,7470,Low,2013,No
5606,49,97097,10,IT,Mumbai,Male,3.4,13353,High,2011,No
5607,61,42578,37,Marketing,Delhi,Female,2.0,15648,Medium,2014,No
5608,57,32787,15,Finance,Bangalore,Male,3.4,9047,Low,2018,Yes
5609,41,92048,21,HR,Pune,Male,3.5,17673,High,2021,Yes
5610,34,72879,15,Sales,Pune,Female,4.2,19658,Medium,2016,Yes
5611,24,30596,12,Finance,Chennai,Female,1.9,16296,Low,2017,No
5612,60,117282,11,HR,Delhi,Male,2.9,12484,Medium,2008,Yes
5613,18,80669,17,HR,Chennai,Male,4.8,18230,High,2000,No
5614,52,39930,28,IT,Pune,Male,3.9,11509,Medium,2000,Yes
5615,49,67950,17,HR,Delhi,Female,4.9,15517,Medium,2008,No
5616,53,115737,1,Marketing,Pune,Female,4.7,12145,Medium,2018,No
5617,30,38687,1,HR,Delhi,Male,3.4,12135,Low,2005,No
5618,23,72833,2,Marketing,Pune,Female,2.1,8473,Low,2018,Yes
5619,31,55989,28,IT,Bangalore,Female,4.0,5982,Low,2017,No
5620,54,50183,7,Marketing,Chennai,Male,3.8,19303,Low,2002,Yes
5621,32,40758,10,Finance,Delhi,Male,3.4,8779,Low,2003,Yes
5622,64,21082,11,HR,Chennai,Male,3.8,18242,Low,2010,Yes
5623,21,116368,31,Sales,Delhi,Male,3.5,7896,Low,2016,Yes
5624,57,65891,3,Sales,Delhi,Female,3.1,18523,High,2002,No
5625,33,65810,8,Marketing,Delhi,Male,2.7,10226,High,2022,No
5626,45,66901,23,IT,Pune,Male,1.2,9358,Medium,2001,No
5627,33,103512,15,Marketing,Mumbai,Female,4.5,8177,Medium,2022,Yes
5628,21,91062,16,Marketing,Pune,Female,4.5,19207,High,2003,No
5629,62,116622,21,Marketing,Mumbai,Female,3.4,2971,High,2022,Yes
5630,43,41563,6,Finance,Pune,Female,2.1,9519,Medium,2010,No
5631,45,92008,9,Finance,Mumbai,Female,1.1,6166,High,2002,Yes
5632,49,22775,28,Marketing,Delhi,Female,1.0,14689,High,2022,Yes
5633,62,35828,35,IT,Delhi,Female,1.3,6954,High,2006,No
5634,19,37974,23,HR,Mumbai,Male,2.4,18204,Medium,2018,Yes
5635,48,42388,13,Sales,Mumbai,Male,1.8,13084,Medium,2005,No
5636,20,100591,13,Finance,Chennai,Female,2.1,12384,Low,2015,No
5637,25,38615,24,HR,Delhi,Male,3.8,12049,Medium,2022,No
5638,41,57886,21,Finance,Pune,Female,4.8,14084,Low,2020,Yes
5639,32,42838,22,Finance,Chennai,Male,1.8,16133,High,2010,No
5640,60,60728,31,Finance,Mumbai,Female,2.9,3682,Low,2000,No
5641,48,98000,25,Marketing,Pune,Female,5.0,1488,High,2007,Yes
5642,26,72798,26,Marketing,Bangalore,Female,4.7,16438,Low,2003,No
5643,56,92776,11,Finance,Bangalore,Female,2.4,2338,High,2017,Yes
5644,62,90478,18,Finance,Bangalore,Female,2.3,2133,Medium,2002,Yes
5645,19,39622,18,Sales,Pune,Female,2.0,12113,Low,2012,Yes
5646,25,33536,33,HR,Mumbai,Male,1.6,5651,Low,2005,Yes
5647,24,87136,31,HR,Pune,Male,2.8,11648,High,2002,Yes
5648,61,25700,28,IT,Chennai,Male,2.4,4162,High,2013,Yes
5649,56,58839,20,IT,Chennai,Male,4.0,17622,Medium,2006,No
5650,59,30248,34,IT,Bangalore,Male,1.9,9961,Low,2017,No
5651,33,65291,4,Marketing,Mumbai,Male,3.9,8410,Medium,2003,Yes
5652,52,102629,11,Marketing,Chennai,Female,2.2,8120,Medium,2012,Yes
5653,47,104891,6,Sales,Delhi,Female,3.4,15810,Medium,2010,Yes
5654,27,37177,1,Marketing,Delhi,Male,3.6,5086,High,2009,Yes
5655,55,39483,24,IT,Bangalore,Female,3.7,17109,Medium,2015,No
5656,35,63815,9,Finance,Bangalore,Male,1.7,18160,Medium,2010,No
5657,22,58533,37,IT,Bangalore,Male,2.1,15012,High,2023,No
5658,46,20026,5,Sales,Chennai,Female,2.0,6015,High,2013,Yes
5659,56,80611,26,Finance,Mumbai,Female,3.3,15501,Medium,2007,No
5660,51,107242,34,Marketing,Bangalore,Male,1.3,19117,Low,2007,No
5661,60,44660,9,Finance,Pune,Female,3.1,3948,Low,2022,No
5662,62,75103,8,Sales,Bangalore,Female,1.3,8235,High,2005,No
5663,40,72253,19,Marketing,Chennai,Male,2.3,17066,Medium,2023,No
5664,22,62082,36,HR,Mumbai,Male,3.7,15572,Low,2022,Yes
5665,47,36258,34,IT,Bangalore,Male,2.7,19077,Low,2000,No
5666,23,118315,36,IT,Delhi,Male,2.1,11710,Medium,2005,No
5667,63,109690,39,Sales,Bangalore,Female,3.5,12325,Low,2023,Yes
5668,61,115220,7,Sales,Bangalore,Male,4.0,18330,Low,2013,Yes
5669,21,35389,30,IT,Mumbai,Female,2.0,15954,High,2020,No
5670,46,111860,15,Finance,Pune,Female,2.2,5937,Low,2005,Yes
5671,40,47685,27,HR,Bangalore,Male,3.6,7898,Low,2014,No
5672,23,79220,5,HR,Bangalore,Female,4.9,11994,High,2017,No
5673,49,47195,31,Sales,Chennai,Male,1.9,2124,Low,2014,No
5674,59,41797,27,Sales,Mumbai,Female,3.6,16641,High,2011,Yes
5675,35,91310,10,Finance,Chennai,Female,4.6,2388,Medium,2010,Yes
5676,32,117169,22,Sales,Bangalore,Female,2.8,4647,Low,2001,Yes
5677,57,86332,29,HR,Bangalore,Male,2.3,17348,Low,2001,Yes
5678,49,113925,8,IT,Delhi,Female,3.7,18223,High,2011,No
5679,26,82907,27,HR,Chennai,Male,1.1,2206,Low,2021,Yes
5680,54,27188,23,Finance,Mumbai,Female,2.4,10847,Low,2020,Yes
5681,27,43696,27,IT,Bangalore,Male,2.0,5872,High,2005,No
5682,37,22024,23,IT,Delhi,Female,1.9,15083,Low,2005,No
5683,23,93202,14,HR,Delhi,Female,1.7,18362,High,2011,No
5684,20,55985,38,IT,Pune,Female,3.9,17934,Low,2003,Yes
5685,59,26584,32,IT,Mumbai,Male,4.8,9491,Medium,2006,Yes
5686,28,110998,33,Sales,Delhi,Female,2.5,6388,High,2011,No
5687,60,47044,21,IT,Mumbai,Male,1.2,12208,Medium,2008,Yes
5688,34,25285,28,Finance,Bangalore,Female,3.9,14591,Medium,2006,No
5689,49,83115,33,IT,Pune,Male,3.2,17381,High,2015,Yes
5690,21,27370,9,Sales,Mumbai,Female,3.9,19479,Medium,2014,No
5691,21,37903,29,Marketing,Pune,Female,3.6,17588,Low,2021,Yes
5692,34,52499,10,Marketing,Mumbai,Female,4.6,15946,High,2002,No
5693,58,117904,33,Finance,Mumbai,Male,1.6,14261,Low,2005,No
5694,36,42995,20,Finance,Chennai,Male,1.7,2985,Medium,2023,No
5695,22,55200,12,IT,Pune,Female,2.4,11165,High,2013,No
5696,49,108377,24,IT,Mumbai,Male,3.0,13052,Medium,2007,Yes
5697,39,90402,20,Marketing,Chennai,Male,4.7,4746,Low,2003,No
5698,23,33566,0,Marketing,Chennai,Female,4.6,8311,High,2012,Yes
5699,52,57822,4,HR,Pune,Female,4.5,19087,Medium,2004,Yes
5700,39,71222,21,Marketing,Bangalore,Female,1.9,13837,High,2019,No
5701,18,114088,6,Marketing,Pune,Female,3.9,12428,Medium,2017,Yes
5702,37,110450,12,Finance,Mumbai,Male,2.5,9165,Low,2010,Yes
5703,39,70668,22,HR,Bangalore,Male,4.7,2793,High,2004,No
5704,28,83853,20,HR,Pune,Female,1.9,7101,Medium,2016,Yes
5705,30,74643,5,IT,Pune,Male,1.6,10902,Medium,2001,Yes
5706,59,42333,19,IT,Pune,Male,4.4,6658,Low,2022,Yes
5707,20,35958,11,HR,Pune,Male,3.9,12813,High,2004,Yes
5708,26,72442,39,HR,Bangalore,Female,4.3,1683,Medium,2007,No
5709,29,40954,8,IT,Mumbai,Female,1.6,1022,Low,2005,No
5710,40,95174,27,Finance,Chennai,Female,4.5,11680,High,2007,Yes
5711,31,119683,10,Finance,Pune,Female,3.7,19175,Medium,2001,Yes
5712,50,29675,31,Finance,Chennai,Female,3.6,5782,Medium,2007,Yes
5713,35,109590,10,Finance,Chennai,Male,3.3,12359,High,2023,Yes
5714,58,51661,23,IT,Chennai,Female,4.1,13749,High,2006,No
5715,26,84289,14,Sales,Pune,Female,2.7,13916,Medium,2007,Yes
5716,40,37184,34,Marketing,Pune,Male,1.5,1751,Low,2017,No
5717,27,67963,16,Marketing,Pune,Female,3.2,8595,Low,2021,Yes
5718,36,45822,24,Marketing,Pune,Male,4.0,4426,Low,2006,No
5719,64,82303,34,Marketing,Delhi,Male,1.6,9499,High,2014,Yes
5720,22,96465,18,IT,Mumbai,Female,1.9,15756,Medium,2008,No
5721,64,25267,30,Sales,Delhi,Male,3.8,19252,Low,2013,No
5722,40,72647,16,IT,Bangalore,Male,2.1,1711,High,2012,Yes
5723,47,82814,22,Sales,Delhi,Male,1.7,17909,Medium,2002,No
5724,42,56025,0,IT,Delhi,Female,4.6,8321,Medium,2005,Yes
5725,45,97605,9,HR,Delhi,Male,1.6,13334,High,2023,No
5726,51,20981,7,Sales,Mumbai,Male,2.4,5701,High,2003,Yes
5727,62,63436,25,Marketing,Chennai,Male,2.7,19930,Low,2020,Yes
5728,64,38472,33,Sales,Bangalore,Male,2.9,1906,Medium,2017,Yes
5729,42,39336,18,Finance,Bangalore,Male,2.4,11610,Medium,2010,No
5730,27,45587,13,Sales,Mumbai,Female,4.7,14079,Medium,2006,No
5731,31,97192,7,Finance,Delhi,Male,3.6,15331,Medium,2014,Yes
5732,59,112862,0,Finance,Chennai,Male,2.4,7388,Low,2023,Yes
5733,63,104046,24,HR,Pune,Female,2.4,4665,Medium,2021,No
5734,47,73013,23,Sales,Mumbai,Male,3.0,6654,High,2010,Yes
5735,58,104511,19,HR,Chennai,Male,1.1,3925,Low,2018,Yes
5736,42,29665,29,Marketing,Mumbai,Male,4.7,17518,Medium,2008,Yes
5737,31,47097,4,Sales,Mumbai,Female,1.9,1736,Low,2005,Yes
5738,52,111277,2,IT,Pune,Female,3.8,9329,Low,2006,Yes
5739,51,72474,31,IT,Chennai,Female,4.1,2876,Low,2007,Yes
5740,27,91973,16,IT,Delhi,Male,4.3,7856,High,2023,Yes
5741,52,45185,4,Finance,Chennai,Male,1.7,4958,Low,2011,No
5742,28,95911,10,IT,Chennai,Female,3.1,18821,Medium,2023,Yes
5743,28,112643,37,Marketing,Delhi,Female,1.3,19671,Medium,2018,No
5744,38,50484,3,Sales,Pune,Female,4.2,7680,Medium,2021,Yes
5745,38,65610,38,Sales,Chennai,Female,2.9,1216,Low,2013,Yes
5746,39,70807,18,Finance,Delhi,Female,1.6,1386,Medium,2022,No
5747,62,70907,38,Finance,Mumbai,Male,3.9,6253,Low,2019,Yes
5748,24,77389,22,Finance,Mumbai,Male,2.3,6434,Low,2019,No
5749,34,45835,16,Marketing,Delhi,Male,1.5,1922,Low,2006,No
5750,19,115279,12,Sales,Mumbai,Male,2.8,13882,Medium,2001,Yes
5751,29,116453,26,HR,Chennai,Male,1.9,12079,Low,2010,Yes
5752,59,73790,0,Finance,Delhi,Male,4.8,15054,High,2010,Yes
5753,35,96960,1,IT,Chennai,Male,2.4,12729,High,2007,Yes
5754,28,29643,17,HR,Bangalore,Male,3.3,13998,Low,2005,Yes
5755,33,95846,35,HR,Pune,Male,4.8,4264,Medium,2010,Yes
5756,35,38951,32,Finance,Pune,Female,2.6,7825,Low,2010,No
5757,52,112104,35,IT,Pune,Male,2.4,7391,Low,2004,No
5758,43,35233,1,Finance,Delhi,Male,1.6,19752,High,2009,Yes
5759,33,33200,3,Finance,Bangalore,Male,4.8,4457,Medium,2000,Yes
5760,23,72275,15,IT,Pune,Female,4.2,10676,Medium,2006,No
5761,61,107084,3,HR,Chennai,Female,1.9,16629,Low,2003,Yes
5762,60,96068,8,HR,Pune,Male,2.3,14217,Medium,2012,Yes
5763,64,109001,20,IT,Bangalore,Male,4.7,6932,Low,2019,Yes
5764,64,41291,22,HR,Chennai,Male,3.1,11165,Low,2014,No
5765,59,62448,1,Marketing,Chennai,Male,3.2,12261,High,2015,Yes
5766,29,50580,2,Finance,Delhi,Female,3.6,19208,Medium,2002,No
5767,30,111685,22,Marketing,Delhi,Female,4.0,3966,Medium,2020,Yes
5768,21,41346,25,Marketing,Mumbai,Male,4.8,7471,High,2021,No
5769,56,30619,6,Marketing,Bangalore,Female,4.2,19599,Medium,2002,No
5770,19,21766,35,Sales,Chennai,Female,4.7,19789,Low,2007,No
5771,43,23549,32,Sales,Bangalore,Female,4.3,14846,Medium,2015,No
5772,44,38693,35,Marketing,Pune,Female,1.2,11175,Medium,2001,No
5773,44,82019,3,Finance,Pune,Male,1.5,11039,Medium,2006,Yes
5774,32,117458,22,Marketing,Mumbai,Female,4.5,18066,Low,2000,No
5775,25,68328,24,Marketing,Chennai,Female,1.1,11487,Medium,2008,No
5776,24,97701,25,Sales,Chennai,Male,4.2,5921,Low,2008,No
5777,64,109100,27,Marketing,Mumbai,Male,4.4,6615,High,2020,Yes
5778,63,45301,27,Finance,Pune,Male,2.7,4967,Low,2017,Yes
5779,57,64763,20,Finance,Chennai,Male,2.4,12659,High,2021,Yes
5780,29,40765,9,Marketing,Bangalore,Female,1.8,12208,High,2011,Yes
5781,30,64787,26,Finance,Chennai,Male,1.2,3528,Low,2011,Yes
5782,60,27425,14,Marketing,Pune,Female,4.0,8455,Low,2004,No
5783,34,32857,16,Sales,Chennai,Male,1.3,5288,High,2010,Yes
5784,34,72771,38,Marketing,Chennai,Female,4.8,9691,High,2003,No
5785,53,112999,34,HR,Delhi,Male,2.2,13439,Medium,2015,No
5786,38,42444,4,Sales,Chennai,Male,4.2,9860,Low,2011,No
5787,25,61457,15,Finance,Mumbai,Female,1.2,14831,High,2001,No
5788,22,99741,22,Finance,Mumbai,Male,3.1,11508,Low,2004,Yes
5789,43,20704,38,Sales,Bangalore,Male,2.4,3038,Low,2007,Yes
5790,33,25452,8,HR,Chennai,Male,1.1,15492,High,2015,Yes
5791,53,58862,32,Sales,Bangalore,Male,3.6,1316,High,2017,No
5792,45,81471,34,IT,Pune,Male,4.8,3647,Low,2022,Yes
5793,46,89217,39,HR,Pune,Male,1.0,10178,Medium,2002,No
5794,64,106058,23,Sales,Delhi,Male,2.1,14554,High,2005,Yes
5795,29,38300,23,IT,Delhi,Male,3.8,6657,Low,2003,Yes
5796,54,29566,23,Marketing,Chennai,Male,4.5,15419,Medium,2021,No
5797,47,27501,18,HR,Chennai,Male,1.8,14446,Low,2010,No
5798,40,21845,38,Marketing,Bangalore,Female,1.3,6949,Low,2001,Yes
5799,33,59181,24,IT,Bangalore,Female,1.0,5473,High,2020,No
5800,31,77263,30,Finance,Chennai,Female,1.9,3165,Medium,2012,Yes
5801,27,98766,37,Finance,Chennai,Female,1.3,19321,Low,2012,Yes
5802,24,83038,24,Finance,Delhi,Male,2.4,17137,Medium,2017,No
5803,62,103290,26,Marketing,Delhi,Female,2.8,4870,Medium,2023,No
5804,54,54404,31,HR,Delhi,Male,2.9,12958,High,2012,Yes
5805,46,42564,10,Marketing,Chennai,Male,1.6,6209,Low,2011,Yes
5806,20,117898,4,Marketing,Bangalore,Female,2.9,3840,Low,2008,Yes
5807,32,77435,32,Finance,Mumbai,Male,1.0,19039,High,2023,Yes
5808,53,38227,18,Marketing,Mumbai,Female,2.0,8859,High,2000,Yes
5809,64,110296,15,IT,Bangalore,Female,2.5,6137,Low,2004,Yes
5810,63,115259,34,Sales,Bangalore,Female,1.5,18047,High,2003,No
5811,36,67475,10,Sales,Bangalore,Female,4.3,1501,Low,2003,No
5812,30,37215,10,Sales,Delhi,Male,1.8,18003,Medium,2013,Yes
5813,59,91074,9,Finance,Pune,Female,4.0,19303,Medium,2010,No
5814,38,41699,33,Finance,Chennai,Female,2.9,17600,High,2022,Yes
5815,54,32454,4,Sales,Delhi,Male,2.9,12234,Medium,2013,Yes
5816,44,68217,22,HR,Mumbai,Female,3.6,6881,Low,2011,Yes
5817,46,41711,24,Sales,Chennai,Male,1.2,14780,Medium,2015,No
5818,37,35059,28,Marketing,Bangalore,Female,1.3,16861,Medium,2014,No
5819,42,68398,39,Sales,Mumbai,Female,2.3,9521,Medium,2009,Yes
5820,23,21286,12,Sales,Bangalore,Male,2.7,18319,Low,2003,No
5821,53,54297,31,HR,Bangalore,Male,2.7,17141,High,2000,No
5822,19,46485,33,Finance,Bangalore,Male,3.7,10656,Low,2018,Yes
5823,39,79967,11,Finance,Chennai,Female,1.0,6760,High,2007,No
5824,49,117803,23,Marketing,Mumbai,Female,4.8,16396,Medium,2009,Yes
5825,33,74583,39,Sales,Mumbai,Female,1.7,4345,Medium,2006,Yes
5826,35,71630,20,IT,Bangalore,Male,2.0,18565,Medium,2001,Yes
5827,22,47086,28,Marketing,Delhi,Male,4.6,19074,Low,2022,No
5828,53,36484,22,Finance,Pune,Female,1.0,5795,Medium,2001,No
5829,47,88623,32,HR,Delhi,Male,5.0,13829,Low,2021,No
5830,62,79263,7,Finance,Chennai,Female,1.1,10132,Low,2023,Yes
5831,36,38675,12,Finance,Pune,Female,1.5,19164,High,2018,No
5832,40,80664,4,HR,Delhi,Male,2.0,8779,High,2011,No
5833,51,44680,9,Sales,Mumbai,Male,2.8,14844,High,2018,Yes
5834,30,37077,13,Sales,Delhi,Female,3.1,4509,High,2023,Yes
5835,60,58174,23,Finance,Bangalore,Male,1.4,17401,Low,2011,Yes
5836,46,96968,10,Marketing,Chennai,Female,1.3,15497,Low,2012,Yes
5837,53,23491,2,IT,Delhi,Male,1.1,17542,High,2015,Yes
5838,39,66126,28,Marketing,Delhi,Male,2.0,18417,High,2007,Yes
